"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2019","67.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2020","64.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2021","71.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2022","76.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2023","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","438","LIE","Liechtenstein","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2005","55.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2006","57.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2007","51.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2008","57.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2009","51.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2010","64.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2011","73.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2012","78.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2013","79.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2014","72.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2015","68.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2016","67.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2017","73.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2018","74.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2019","76.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2020","72.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2021","79.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2022","86.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2023","76.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","440","LTU","Lithuania","2024","73.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2005","153.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2006","167.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2007","169.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2008","161.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2009","147.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2010","162.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2011","169.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2012","171.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2013","176.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2014","182.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2015","191.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2016","191.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2017","192.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2018","197.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2019","206.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2020","203.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2021","213.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2022","211.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2023","212.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","442","LUX","Luxembourg","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2005","74.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2006","89.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2007","90.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2008","91.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2009","81.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2010","89.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2011","97.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2012","100.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2013","97.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2014","96.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2015","108.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2016","113.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2017","116.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2018","123.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2019","124.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2020","136.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2021","118.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2022","128.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2023","124.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","470","MLT","Malta","2024","123.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2005","27.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2006","27.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2007","27.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2008","28.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2009","24.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2010","26.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2011","28.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2012","29.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2013","29.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2014","29.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2015","30.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2016","30.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2017","30.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2018","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2019","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2020","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2021","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2022","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2023","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","492","MCO","Monaco","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2005","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2006","40.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2007","43.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2008","39.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2009","34.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2010","37.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2011","42.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2012","43.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2013","41.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2014","40.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2015","42.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2016","40.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2017","41.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2018","42.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2019","43.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2020","26.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2021","42.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2022","51.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2023","50.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","499","MNE","Montenegro","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2005","65.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2006","68.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2007","68.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2008","69.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2009","61.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2010","69.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2011","75.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2012","79.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2013","80.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2014","81.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2015","84.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2016","80.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2017","85.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2018","87.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2019","85.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2020","81.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2021","86.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2022","96.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2023","88.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","528","NLD","Netherlands","2024","84.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2005","34.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2006","37.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2007","44.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2008","43.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2009","32.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2010","39.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2011","47.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2012","45.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2013","43.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2014","47.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2015","48.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2016","50.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2017","55.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2018","60.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2019","62.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2020","57.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2021","65.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2022","72.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2023","67.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","807","MKD","North Macedonia","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2005","43.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2006","44.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2007","43.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2008","46.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2009","39.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2010","40.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2011","41.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2012","41.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2013","39.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2014","39.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2015","38.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2016","35.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2017","36.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2018","38.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2019","36.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2020","32.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2021","43.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2022","55.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2023","47.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","578","NOR","Norway","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2005","34.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2006","37.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2007","38.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2008","37.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2009","37.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2010","39.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2011","42.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2012","44.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2013","45.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2014","46.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2015","47.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2016","49.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2017","51.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2018","52.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2019","52.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2020","52.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2021","57.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2022","62.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2023","58.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","616","POL","Poland","2024","52.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2005","27.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2006","30.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2007","31.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2008","31.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2009","27.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2010","30.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2011","34.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2012","37.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2013","39.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2014","40.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2015","40.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2016","40.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2017","42.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2018","43.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2019","43.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2020","37.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2021","41.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2022","49.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2023","47.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","620","PRT","Portugal","2024","46.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2005","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2006","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2007","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2008","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2009","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2010","27.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2011","32.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2012","31.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2013","32.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2014","31.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2015","31.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2016","32.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2017","32.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2018","30.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2019","31.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2020","27.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2021","30.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2022","41.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2023","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","498","MDA","Republic of Moldova","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2005","24.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2006","24.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2007","24.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2008","26.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2009","26.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2010","31.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2011","35.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2012","35.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2013","40.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2014","41.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2015","41.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2016","42.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2017","42.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2018","41.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2019","40.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2020","36.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2021","40.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2022","43.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2023","39.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","642","ROU","Romania","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2005","32.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2006","31.2",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2007","27.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2008","28.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2009","25.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2010","27.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2011","28.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2012","26.9",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2013","25.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2014","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2015","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2016","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2017","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2018","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2019","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2020","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2021","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2022","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2023","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","643","RUS","Russian Federation","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2005","184.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2006","197.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2007","211.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2008","222.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2009","205.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2010","197.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2011","184.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2012","178.7",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2013","171.4",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2014","169.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2015","174.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2016","173.1",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2017","168.8",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2018","166.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2019","164.0",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2020","164.5",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2021","184.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2022","207.3",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2023","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","674","SMR","San Marino","2024","..",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2005","27.6",
"4","Share of exports in GDP, %","Share of exports in GDP","Percent","688","SRB","Serbia","2006","29.0",
